user_id,gender,canton,school,study,class_year,continuation_indicator,education_level,end_week,is_dropout_point,cluster_spectral,spectral_agg,kmeans_flat,kmeans_eucl,cluster_kmeans,stage2_outcome,engagement_score,engagement_level,school_type
394553,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,49,0,0,0,1,0,0,0,205.0,High,Academic
394555,MALE,AG,Kurzzeitgymnasium,0,2,1,Secondary,40,0,0,0,1,0,0,0,172.0,High,Academic
394556,FEMALE,AG,Kurzzeitgymnasium,0,2,1,Secondary,13,1,2,0,0,2,2,1,274.0,High,Academic
394559,FEMALE,SO,Gymnasium,0,2,1,Secondary,13,1,0,0,1,0,0,1,34.0,Low,Academic
394559,FEMALE,SO,Gymnasium,0,2,1,Secondary,47,0,0,0,1,0,0,0,246.0,High,Academic
394559,FEMALE,SO,Gymnasium,0,2,1,Secondary,51,0,0,0,1,0,0,0,164.0,Medium,Academic
394564,MALE,SO,Gymnasium,0,2,1,Secondary,24,0,3,0,1,3,3,0,115.0,Medium,Academic
394567,MALE,SO,Gymnasium,0,2,1,Secondary,19,1,0,0,1,0,0,1,133.0,Medium,Academic
394571,Unknown,Unknown,Unknown,0,0,1,Unknown,34,1,0,0,1,0,0,1,175.0,High,Other
394571,Unknown,Unknown,Unknown,0,0,1,Unknown,55,0,3,0,1,3,3,0,157.0,Medium,Other
394584,Unknown,Unknown,Unknown,0,0,1,Unknown,18,1,0,0,1,0,0,1,299.0,High,Other
394584,Unknown,Unknown,Unknown,0,0,1,Unknown,53,1,0,0,1,0,0,1,230.0,High,Other
394586,MALE,BL,Gymnasium,0,2,1,Secondary,20,1,0,0,1,0,0,1,156.0,Medium,Academic
394586,MALE,BL,Gymnasium,0,2,1,Secondary,26,1,0,0,1,0,0,1,83.0,Medium,Academic
394586,MALE,BL,Gymnasium,0,2,1,Secondary,35,1,0,0,1,0,0,1,168.0,High,Academic
394587,MALE,BL,Gymnasium,0,2,1,Secondary,12,1,0,0,1,0,0,1,116.0,Medium,Academic
394587,MALE,BL,Gymnasium,0,2,1,Secondary,34,1,0,0,1,0,0,1,124.0,Medium,Academic
394587,MALE,BL,Gymnasium,0,2,1,Secondary,35,1,0,0,1,0,0,1,42.0,Low,Academic
394587,MALE,BL,Gymnasium,0,2,1,Secondary,36,1,0,0,1,0,0,1,25.0,Low,Academic
394587,MALE,BL,Gymnasium,0,2,1,Secondary,67,1,0,0,1,0,0,1,12.0,Low,Academic
394588,FEMALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,31,1,0,0,1,0,0,1,130.0,Medium,Academic
394588,FEMALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,45,0,0,0,1,0,0,0,128.0,Medium,Academic
394595,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,12,1,2,0,0,2,2,1,80.0,Medium,Vocational
394600,Unknown,Unknown,Unknown,0,0,1,Unknown,23,0,3,0,3,3,3,0,228.0,High,Other
394600,Unknown,Unknown,Unknown,0,0,1,Unknown,30,1,3,0,3,3,3,1,115.0,Medium,Other
394600,Unknown,Unknown,Unknown,0,0,1,Unknown,41,0,0,0,1,3,0,0,92.0,Medium,Other
394601,FEMALE,SO,Gymnasium,0,1,1,Secondary,21,0,0,0,1,0,0,0,109.0,Medium,Academic
394602,MALE,SO,Gymnasium,0,1,1,Secondary,22,0,3,0,1,1,3,0,115.0,Medium,Academic
394602,MALE,SO,Gymnasium,0,1,1,Secondary,28,0,3,0,3,1,3,0,103.0,Medium,Academic
394602,MALE,SO,Gymnasium,0,1,1,Secondary,29,0,3,0,3,1,3,0,133.0,Medium,Academic
394603,FEMALE,SO,Gymnasium,0,1,1,Secondary,16,1,0,0,1,0,0,1,77.0,Medium,Academic
394604,MALE,SO,Gymnasium,0,1,1,Secondary,39,1,0,0,1,0,0,1,97.0,Medium,Academic
394604,MALE,SO,Gymnasium,0,1,1,Secondary,60,0,1,0,1,3,1,0,98.0,Medium,Academic
394605,MALE,SO,Gymnasium,0,1,1,Secondary,36,0,1,0,3,3,1,0,96.0,Medium,Academic
394605,MALE,SO,Gymnasium,0,1,1,Secondary,45,0,0,0,1,0,0,0,104.0,Medium,Academic
394605,MALE,SO,Gymnasium,0,1,1,Secondary,61,0,0,0,1,0,0,0,112.0,Medium,Academic
394606,FEMALE,SO,Gymnasium,0,1,1,Secondary,12,1,3,0,1,3,3,1,53.0,Low,Academic
394606,FEMALE,SO,Gymnasium,0,1,1,Secondary,27,0,3,0,3,1,3,0,74.0,Medium,Academic
394606,FEMALE,SO,Gymnasium,0,1,1,Secondary,40,0,0,0,3,3,0,0,68.0,Medium,Academic
394610,MALE,SO,Gymnasium,0,1,1,Secondary,12,1,3,0,1,1,3,1,89.0,Medium,Academic
394610,MALE,SO,Gymnasium,0,1,1,Secondary,57,0,0,0,1,0,0,0,162.0,Medium,Academic
394613,Other,SO,Gymnasium,0,1,1,Secondary,13,0,1,0,1,3,1,0,93.0,Medium,Academic
394616,MALE,SO,Gymnasium,0,1,1,Secondary,16,1,0,0,1,0,0,1,103.0,Medium,Academic
394616,MALE,SO,Gymnasium,0,1,1,Secondary,60,0,0,0,1,0,0,0,70.0,Medium,Academic
394618,MALE,SO,Gymnasium,0,1,1,Secondary,13,0,1,0,1,3,1,0,102.0,Medium,Academic
394618,MALE,SO,Gymnasium,0,1,1,Secondary,23,0,3,0,1,1,3,0,98.0,Medium,Academic
394619,MALE,SO,Gymnasium,0,1,1,Secondary,17,1,0,0,1,0,0,1,108.0,Medium,Academic
394619,MALE,SO,Gymnasium,0,1,1,Secondary,41,0,0,0,1,0,0,0,109.0,Medium,Academic
394622,Unknown,Unknown,Unknown,0,0,1,Unknown,16,1,0,0,1,0,0,1,104.0,Medium,Other
394622,Unknown,Unknown,Unknown,0,0,1,Unknown,25,1,0,0,1,0,0,1,127.0,Medium,Other
394623,Unknown,Unknown,Unknown,0,0,1,Unknown,14,1,0,0,1,0,0,1,62.0,Low,Other
394623,Unknown,Unknown,Unknown,0,0,1,Unknown,21,1,0,0,1,0,0,1,316.0,High,Other
394623,Unknown,Unknown,Unknown,0,0,1,Unknown,38,0,0,0,1,0,0,0,111.0,Medium,Other
394635,MALE,SG,WMS,0,3,1,Unknown,16,1,3,0,3,1,3,1,26.0,Low,Other
394635,MALE,SG,WMS,0,3,1,Unknown,49,0,0,0,1,0,0,0,19.0,Low,Other
394635,MALE,SG,WMS,0,3,1,Unknown,52,1,0,0,1,0,0,1,9.0,Low,Other
394639,FEMALE,SG,Gymnasium,0,1,1,Secondary,14,1,1,0,1,3,1,1,130.0,Medium,Academic
394639,FEMALE,SG,Gymnasium,0,1,1,Secondary,38,0,1,0,1,3,1,0,74.0,Medium,Academic
394639,FEMALE,SG,Gymnasium,0,1,1,Secondary,64,0,3,0,3,3,3,0,9.0,Low,Academic
394640,Other,SG,Gymnasium,0,1,1,Secondary,32,1,3,0,1,3,3,1,66.0,Medium,Academic
394640,Other,SG,Gymnasium,0,1,1,Secondary,47,0,0,0,1,3,0,0,119.0,Medium,Academic
394640,Other,SG,Gymnasium,0,1,1,Secondary,67,0,3,0,3,3,3,0,6.0,Low,Academic
394641,FEMALE,SG,Gymnasium,0,1,1,Secondary,25,0,0,0,1,0,0,0,17.0,Low,Academic
394642,FEMALE,SG,Gymnasium,0,1,1,Secondary,27,0,0,0,1,0,0,0,39.0,Low,Academic
394643,FEMALE,SG,Gymnasium,0,1,1,Secondary,42,0,3,0,1,3,3,0,7.0,Low,Academic
394643,FEMALE,SG,Gymnasium,0,1,1,Secondary,46,0,1,0,1,3,1,0,14.0,Low,Academic
394644,FEMALE,SG,Gymnasium,0,1,1,Secondary,25,0,0,0,1,0,0,0,7.0,Low,Academic
394646,FEMALE,SG,Gymnasium,0,1,1,Secondary,11,1,2,0,1,2,2,1,32.0,Low,Academic
394646,FEMALE,SG,Gymnasium,0,1,1,Secondary,46,0,1,0,1,3,1,0,16.0,Low,Academic
394647,FEMALE,SG,Gymnasium,0,1,1,Secondary,59,1,3,0,3,1,3,1,16.0,Low,Academic
394648,FEMALE,SG,Gymnasium,0,1,1,Secondary,40,0,1,0,1,1,1,0,10.0,Low,Academic
394648,FEMALE,SG,Gymnasium,0,1,1,Secondary,43,0,3,0,1,3,3,0,28.0,Low,Academic
394649,MALE,SG,Gymnasium,0,1,1,Secondary,14,1,1,0,1,3,1,1,16.0,Low,Academic
394649,MALE,SG,Gymnasium,0,1,1,Secondary,16,1,2,0,1,2,2,1,45.0,Low,Academic
394649,MALE,SG,Gymnasium,0,1,1,Secondary,51,0,3,0,1,3,3,0,54.0,Low,Academic
394651,FEMALE,SG,Gymnasium,0,1,1,Secondary,14,1,1,0,1,3,1,1,40.0,Low,Academic
394651,FEMALE,SG,Gymnasium,0,1,1,Secondary,27,0,0,0,1,0,0,0,26.0,Low,Academic
394651,FEMALE,SG,Gymnasium,0,1,1,Secondary,55,0,3,0,1,3,3,0,13.0,Low,Academic
394651,FEMALE,SG,Gymnasium,0,1,1,Secondary,61,0,2,0,3,2,2,0,14.0,Low,Academic
394653,FEMALE,SG,Gymnasium,0,1,1,Secondary,22,1,0,0,1,0,0,1,2.0,Low,Academic
394653,FEMALE,SG,Gymnasium,0,1,1,Secondary,43,0,3,0,3,3,3,0,110.0,Medium,Academic
394656,FEMALE,SG,Gymnasium,0,1,1,Secondary,21,1,0,0,1,0,0,1,37.0,Low,Academic
394656,FEMALE,SG,Gymnasium,0,1,1,Secondary,34,0,0,0,1,3,0,0,4.0,Low,Academic
394656,FEMALE,SG,Gymnasium,0,1,1,Secondary,44,0,3,0,3,3,3,0,76.0,Medium,Academic
394657,FEMALE,SG,Gymnasium,0,1,1,Secondary,41,0,0,0,1,0,0,0,76.0,Medium,Academic
394657,FEMALE,SG,Gymnasium,0,1,1,Secondary,47,0,0,0,1,0,0,0,53.0,Low,Academic
394658,FEMALE,SG,Gymnasium,0,1,1,Secondary,41,0,3,0,3,3,3,0,22.0,Low,Academic
394661,MALE,SG,Gymnasium,0,1,1,Secondary,14,1,0,0,1,0,0,1,139.0,Medium,Academic
394662,FEMALE,SG,Gymnasium,0,1,1,Secondary,37,0,1,0,1,3,1,0,61.0,Low,Academic
394662,FEMALE,SG,Gymnasium,0,1,1,Secondary,40,0,3,0,3,3,3,0,24.0,Low,Academic
394662,FEMALE,SG,Gymnasium,0,1,1,Secondary,53,0,3,0,3,3,3,0,51.0,Low,Academic
394662,FEMALE,SG,Gymnasium,0,1,1,Secondary,56,0,1,0,3,1,1,0,72.0,Medium,Academic
394662,FEMALE,SG,Gymnasium,0,1,1,Secondary,66,0,3,0,3,1,3,0,19.0,Low,Academic
394663,FEMALE,SG,Gymnasium,0,1,1,Secondary,44,0,2,0,0,2,2,0,22.0,Low,Academic
394663,FEMALE,SG,Gymnasium,0,1,1,Secondary,58,0,3,0,3,3,3,0,180.0,High,Academic
394664,Unknown,Unknown,Unknown,0,0,1,Unknown,17,0,1,0,0,1,1,0,259.0,High,Other
394664,Unknown,Unknown,Unknown,0,0,1,Unknown,29,0,3,0,3,3,3,0,131.0,Medium,Other
394664,Unknown,Unknown,Unknown,0,0,1,Unknown,30,0,3,0,3,3,3,0,101.0,Medium,Other
394666,MALE,AR,Gymnasium,0,1,1,Secondary,22,0,3,0,2,1,3,0,80.0,Medium,Academic
394666,MALE,AR,Gymnasium,0,1,1,Secondary,33,0,3,0,0,1,3,0,155.0,Medium,Academic
394669,Other,AR,Gymnasium,0,1,1,Secondary,16,0,1,0,2,1,1,0,108.0,Medium,Academic
394669,Other,AR,Gymnasium,0,1,1,Secondary,30,0,2,0,0,1,2,0,11.0,Low,Academic
394671,Other,AR,Gymnasium,0,1,1,Secondary,26,0,1,0,2,1,1,0,90.0,Medium,Academic
394672,MALE,AR,Gymnasium,0,1,1,Secondary,14,0,1,0,3,1,1,0,85.0,Medium,Academic
394672,MALE,AR,Gymnasium,0,1,1,Secondary,19,0,3,0,2,1,3,0,5.0,Low,Academic
394672,MALE,AR,Gymnasium,0,1,1,Secondary,25,0,1,0,2,1,1,0,452.0,High,Academic
394672,MALE,AR,Gymnasium,0,1,1,Secondary,26,0,1,0,2,1,1,0,9.0,Low,Academic
394673,MALE,AR,Gymnasium,0,1,1,Secondary,45,0,2,0,0,2,2,0,1.0,Low,Academic
394676,Other,AR,Gymnasium,0,1,1,Secondary,25,0,1,0,3,1,1,0,28.0,Low,Academic
394676,Other,AR,Gymnasium,0,1,1,Secondary,35,1,3,0,0,1,3,1,30.0,Low,Academic
394678,FEMALE,AR,Gymnasium,0,1,1,Secondary,13,0,3,0,2,1,3,0,206.0,High,Academic
394678,FEMALE,AR,Gymnasium,0,1,1,Secondary,20,0,3,0,2,1,3,0,97.0,Medium,Academic
394679,FEMALE,AR,Gymnasium,0,1,1,Secondary,27,0,3,0,3,1,3,0,21.0,Low,Academic
394680,MALE,AR,Gymnasium,0,1,1,Secondary,13,0,3,0,2,1,3,0,172.0,High,Academic
394680,MALE,AR,Gymnasium,0,1,1,Secondary,16,0,1,0,2,1,1,0,523.0,High,Academic
394680,MALE,AR,Gymnasium,0,1,1,Secondary,38,0,3,0,3,1,3,0,378.0,High,Academic
394681,FEMALE,AR,Gymnasium,0,1,1,Secondary,36,1,3,0,3,1,3,1,1773.0,High,Academic
394681,FEMALE,AR,Gymnasium,0,1,1,Secondary,37,1,3,0,3,1,3,1,801.0,High,Academic
394684,MALE,AR,Gymnasium,0,1,1,Secondary,15,0,1,0,2,1,1,0,41.0,Low,Academic
394684,MALE,AR,Gymnasium,0,1,1,Secondary,19,0,3,0,2,1,3,0,56.0,Low,Academic
394685,FEMALE,AR,Gymnasium,0,1,1,Secondary,12,0,3,0,3,1,3,0,33.0,Low,Academic
394686,MALE,AR,Gymnasium,0,1,1,Secondary,25,0,3,0,2,1,3,0,20.0,Low,Academic
394687,Unknown,Unknown,Unknown,0,0,1,Unknown,20,1,0,0,1,0,0,1,22.0,Low,Other
394687,Unknown,Unknown,Unknown,0,0,1,Unknown,32,1,0,0,1,3,0,1,41.0,Low,Other
394687,Unknown,Unknown,Unknown,0,0,1,Unknown,49,0,0,0,1,0,0,0,17.0,Low,Other
394693,FEMALE,BL,Gymnasium,0,2,1,Secondary,36,1,0,0,1,0,0,1,4.0,Low,Academic
394693,FEMALE,BL,Gymnasium,0,2,1,Secondary,44,0,0,0,1,0,0,0,48.0,Low,Academic
394694,Unknown,Unknown,Unknown,0,0,1,Unknown,23,1,0,0,1,0,0,1,21.0,Low,Other
394699,MALE,SO,Gymnasium,0,2,1,Secondary,41,0,0,0,1,0,0,0,35.0,Low,Academic
394699,MALE,SO,Gymnasium,0,2,1,Secondary,44,0,0,0,1,0,0,0,17.0,Low,Academic
394700,FEMALE,SO,Gymnasium,0,2,1,Secondary,20,0,3,0,1,3,3,0,54.0,Low,Academic
394700,FEMALE,SO,Gymnasium,0,2,1,Secondary,38,1,0,0,1,0,0,1,96.0,Medium,Academic
394700,FEMALE,SO,Gymnasium,0,2,1,Secondary,47,0,0,0,1,0,0,0,36.0,Low,Academic
394705,Unknown,Unknown,Unknown,0,0,1,Unknown,23,0,0,0,1,0,0,0,16.0,Low,Other
394710,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,12,1,1,0,0,1,1,1,10.0,Low,Vocational
394710,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,20,1,1,0,1,1,1,1,93.0,Medium,Vocational
394710,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,29,1,0,0,1,0,0,1,87.0,Medium,Vocational
394710,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,34,1,3,0,1,3,3,1,124.0,Medium,Vocational
394710,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,44,0,1,0,1,3,1,0,23.0,Low,Vocational
394710,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,54,1,0,0,1,0,0,1,47.0,Low,Vocational
394711,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,36,1,0,0,1,0,0,1,35.0,Low,Vocational
394711,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,57,0,3,0,3,1,3,0,24.0,Low,Vocational
394712,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,15,1,3,0,3,1,3,1,57.0,Low,Vocational
394712,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,24,1,0,0,1,0,0,1,11.0,Low,Vocational
394712,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,58,0,3,0,3,1,3,0,82.0,Medium,Vocational
394712,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,63,1,2,0,0,2,2,1,56.0,Low,Vocational
394712,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,67,1,3,0,1,1,3,1,417.0,High,Vocational
394713,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,53,0,3,0,1,3,3,0,509.0,High,Vocational
394713,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,60,1,3,0,3,1,3,1,110.0,Medium,Vocational
394715,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,34,1,3,0,1,3,3,1,78.0,Medium,Vocational
394716,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,28,1,0,0,1,0,0,1,560.0,High,Vocational
394716,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,30,0,0,0,1,0,0,0,71.0,Medium,Vocational
394716,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,50,0,1,0,1,3,1,0,435.0,High,Vocational
394716,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,59,1,3,0,3,3,3,1,86.0,Medium,Vocational
394716,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,68,0,3,0,1,3,3,0,226.0,High,Vocational
394717,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,16,1,3,0,3,1,3,1,12.0,Low,Vocational
394717,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,26,1,0,0,1,0,0,1,145.0,Medium,Vocational
394717,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,31,0,0,0,1,0,0,0,103.0,Medium,Vocational
394719,FEMALE,Andere,Keine Angabe,0,0,1,Unknown,42,0,0,0,1,3,0,0,16.0,Low,Other
394720,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,12,0,2,0,0,1,2,0,156.0,Medium,Vocational
394722,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,41,0,3,0,3,1,3,0,41.0,Low,Vocational
394722,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,43,0,1,0,1,1,1,0,186.0,High,Vocational
394723,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,25,1,0,0,1,0,0,1,461.0,High,Vocational
394723,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,29,1,0,0,1,0,0,1,52.0,Low,Vocational
394723,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,47,0,0,0,1,0,0,0,133.0,Medium,Vocational
394724,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,11,0,2,0,1,2,2,0,1157.0,High,Vocational
394724,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,46,0,0,0,1,0,0,0,51.0,Low,Vocational
394725,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,27,1,0,0,1,0,0,1,78.0,Medium,Vocational
394727,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,13,1,2,0,0,2,2,1,21.0,Low,Vocational
394729,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,18,1,1,0,3,1,1,1,85.0,Medium,Vocational
394729,MALE,SO,FMS,0,1,1,Tertiary_Apprentice,69,0,3,0,1,3,3,0,20.0,Low,Vocational
394731,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,32,0,0,0,1,0,0,0,9.0,Low,Vocational
394731,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,55,1,3,0,1,3,3,1,236.0,High,Vocational
394731,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,63,0,1,0,1,3,1,0,590.0,High,Vocational
394731,FEMALE,SO,FMS,0,1,1,Tertiary_Apprentice,64,0,2,0,0,2,2,0,220.0,High,Vocational
394733,Unknown,Unknown,Unknown,0,0,1,Unknown,11,0,2,0,0,2,2,0,8.0,Low,Other
394734,FEMALE,AR,Gymnasium,0,1,1,Secondary,19,0,3,0,2,1,3,0,10.0,Low,Academic
394734,FEMALE,AR,Gymnasium,0,1,1,Secondary,27,0,1,0,2,1,1,0,4.0,Low,Academic
394734,FEMALE,AR,Gymnasium,0,1,1,Secondary,33,0,2,0,0,1,2,0,15.0,Low,Academic
394734,FEMALE,AR,Gymnasium,0,1,1,Secondary,34,0,1,0,0,1,1,0,416.0,High,Academic
394734,FEMALE,AR,Gymnasium,0,1,1,Secondary,38,0,1,0,3,1,1,0,35.0,Low,Academic
394735,FEMALE,AR,Gymnasium,0,1,1,Secondary,27,0,1,0,3,1,1,0,55.0,Low,Academic
394737,FEMALE,AR,Gymnasium,0,1,1,Secondary,18,0,3,0,2,1,3,0,51.0,Low,Academic
394737,FEMALE,AR,Gymnasium,0,1,1,Secondary,24,0,3,0,2,1,3,0,75.0,Medium,Academic
394738,MALE,AR,Gymnasium,0,1,1,Secondary,16,0,1,0,2,1,1,0,7.0,Low,Academic
394738,MALE,AR,Gymnasium,0,1,1,Secondary,29,0,2,0,0,1,2,0,28.0,Low,Academic
394741,FEMALE,AR,Gymnasium,0,1,1,Secondary,22,0,1,0,2,1,1,0,171.0,High,Academic
394743,FEMALE,AR,Gymnasium,0,1,1,Secondary,35,0,1,0,3,1,1,0,133.0,Medium,Academic
394743,FEMALE,AR,Gymnasium,0,1,1,Secondary,52,0,3,0,3,1,3,0,33.0,Low,Academic
394744,FEMALE,AR,Gymnasium,0,1,1,Secondary,12,0,3,0,2,1,3,0,126.0,Medium,Academic
394746,FEMALE,AR,Gymnasium,0,1,1,Secondary,13,0,3,0,2,1,3,0,35.0,Low,Academic
394746,FEMALE,AR,Gymnasium,0,1,1,Secondary,37,1,3,0,3,1,3,1,3.0,Low,Academic
394747,FEMALE,AR,Gymnasium,0,1,1,Secondary,19,0,2,0,0,1,2,0,187.0,High,Academic
394748,FEMALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,21,0,1,0,3,1,1,0,52.0,Low,Academic
394749,FEMALE,AR,Gymnasium,0,1,1,Secondary,15,0,3,0,2,1,3,0,119.0,Medium,Academic
394749,FEMALE,AR,Gymnasium,0,1,1,Secondary,23,0,3,0,2,1,3,0,372.0,High,Academic
394750,Other,AR,Gymnasium,0,1,1,Secondary,34,0,1,0,2,1,1,0,328.0,High,Academic
394751,MALE,AR,Gymnasium,0,1,1,Secondary,11,0,3,0,2,1,3,0,242.0,High,Academic
394751,MALE,AR,Gymnasium,0,1,1,Secondary,27,0,1,0,2,1,1,0,511.0,High,Academic
394751,MALE,AR,Gymnasium,0,1,1,Secondary,36,0,1,0,3,1,1,0,389.0,High,Academic
394752,FEMALE,AR,Gymnasium,0,1,1,Secondary,25,0,1,0,2,1,1,0,333.0,High,Academic
394757,FEMALE,SG,Gymnasium,0,1,1,Secondary,21,0,1,0,2,1,1,0,343.0,High,Academic
394757,FEMALE,SG,Gymnasium,0,1,1,Secondary,35,0,2,0,0,1,2,0,377.0,High,Academic
394760,FEMALE,AR,Gymnasium,0,1,1,Secondary,31,0,2,0,2,1,2,0,291.0,High,Academic
394762,FEMALE,AR,Gymnasium,0,1,1,Secondary,14,0,3,0,2,1,3,0,386.0,High,Academic
394764,FEMALE,AR,Gymnasium,0,1,1,Secondary,15,0,3,0,2,1,3,0,258.0,High,Academic
394765,FEMALE,AR,Gymnasium,0,1,1,Secondary,20,0,3,0,2,1,3,0,153.0,Medium,Academic
394766,FEMALE,AR,Gymnasium,0,1,1,Secondary,18,0,3,0,2,1,3,0,387.0,High,Academic
394766,FEMALE,AR,Gymnasium,0,1,1,Secondary,20,0,3,0,2,1,3,0,236.0,High,Academic
394769,FEMALE,AR,Gymnasium,0,1,1,Secondary,19,0,3,0,2,1,3,0,229.0,High,Academic
394769,FEMALE,AR,Gymnasium,0,1,1,Secondary,27,0,3,0,2,1,3,0,374.0,High,Academic
394774,FEMALE,AR,Gymnasium,0,1,1,Secondary,32,0,3,0,3,1,3,0,267.0,High,Academic
394775,FEMALE,AR,Gymnasium,0,1,1,Secondary,15,0,3,0,2,1,3,0,251.0,High,Academic
394775,FEMALE,AR,Gymnasium,0,1,1,Secondary,25,0,3,0,2,1,3,0,182.0,High,Academic
394777,FEMALE,AR,Gymnasium,0,1,1,Secondary,22,0,2,0,0,1,2,0,325.0,High,Academic
394777,FEMALE,AR,Gymnasium,0,1,1,Secondary,24,0,3,0,3,1,3,0,242.0,High,Academic
394779,FEMALE,AR,Gymnasium,0,1,1,Secondary,14,0,3,0,2,1,3,0,643.0,High,Academic
394779,FEMALE,AR,Gymnasium,0,1,1,Secondary,15,0,3,0,2,1,3,0,323.0,High,Academic
394780,FEMALE,AR,Gymnasium,0,1,1,Secondary,18,0,3,0,2,1,3,0,302.0,High,Academic
394781,FEMALE,AR,Gymnasium,0,1,1,Secondary,19,0,3,0,2,1,3,0,54.0,Low,Academic
394781,FEMALE,AR,Gymnasium,0,1,1,Secondary,29,0,3,0,2,1,3,0,30.0,Low,Academic
394786,FEMALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,47,0,0,0,1,0,0,0,2.0,Low,Academic
394794,Unknown,Unknown,Unknown,0,0,1,Unknown,24,0,0,0,1,3,0,0,100.0,Medium,Other
394803,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,15,1,0,0,1,0,0,1,1602.0,High,Academic
394803,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,22,1,3,0,1,3,3,1,230.0,High,Academic
394803,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,24,1,3,0,1,3,3,1,261.0,High,Academic
394803,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,54,1,0,0,1,0,0,1,292.0,High,Academic
394804,FEMALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,16,0,1,0,0,1,1,0,2313.0,High,Academic
394805,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,11,1,1,0,0,1,1,1,44.0,Low,Academic
394805,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,15,1,1,0,1,3,1,1,169.0,High,Academic
394806,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,36,1,0,0,1,0,0,1,91.0,Medium,Academic
394806,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,44,0,0,0,1,0,0,0,194.0,High,Academic
394807,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,13,1,1,0,1,3,1,1,411.0,High,Academic
394807,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,26,1,0,0,1,0,0,1,174.0,High,Academic
394807,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,46,0,0,0,1,0,0,0,136.0,Medium,Academic
394807,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,50,0,0,0,1,0,0,0,819.0,High,Academic
394808,FEMALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,11,1,1,0,0,1,1,1,63.0,Low,Academic
394810,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,30,0,0,0,1,0,0,0,61.0,Low,Academic
394810,MALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,31,1,0,0,1,0,0,1,57.0,Low,Academic
394812,FEMALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,12,1,1,0,0,1,1,1,140.0,Medium,Academic
394812,FEMALE,AG,Kurzzeitgymnasium,0,1,1,Secondary,15,1,1,0,0,1,1,1,94.0,Medium,Academic
